learning_rate,learner,model,weight_decay,train_batch_size,mae,rmse,auc_roc,epoch,embedding_size
1e-06,adam,NeuCMFi0,0.1,500,4.1338,4.2393,0.4822,30,512
1e-06,adam,NeuCMFi0,0.1,1000,4.1334,4.239,0.5202,30,512
1e-06,adam,NeuCMF0i,0.001,500,4.117,4.2229,0.5129,30,32
1e-06,adam,NeuCMF0i,0.001,1000,4.1116,4.2177,0.5333,30,32
1e-06,adam,NeuCMF0i,0.1,500,4.1191,4.2249,0.5351,30,32
1e-06,adam,NeuCMF0i,0.1,1000,4.1333,4.2388,0.5516,30,32
1e-06,adam,NeuCMF0i,0.001,500,4.0889,4.1956,0.4664,30,128
1e-06,adam,NeuCMF0i,0.001,1000,4.1125,4.2185,0.5034,30,128
1e-06,adam,NeuCMF0i,0.1,500,4.1033,4.2096,0.5037,30,128
1e-06,adam,NeuCMF0i,0.1,1000,4.1162,4.2221,0.4945,30,128
1e-06,adam,NeuCMF0i,0.001,500,4.1344,4.2399,0.5255,30,512
1e-06,adam,NeuCMF0i,0.001,1000,4.1214,4.2272,0.476,30,512
1e-06,adam,NeuCMF0i,0.1,500,4.1206,4.2264,0.4792,30,512
1e-06,adam,NeuCMF0i,0.1,1000,4.1088,4.215,0.5293,30,512
1e-06,adam,NeuCMFw0,0.001,500,4.1343,4.2397,0.5405,30,32
1e-06,adam,NeuCMFw0,0.001,1000,4.1299,4.2355,0.5378,30,32
1e-06,adam,NeuCMFw0,0.1,500,4.1343,4.2398,0.504,30,32
1e-06,adam,NeuCMFw0,0.1,1000,4.1346,4.24,0.5093,30,32
1e-06,adam,NeuCMFw0,0.001,500,4.1336,4.2391,0.5203,30,128
1e-06,adam,NeuCMFw0,0.001,1000,4.1247,4.2304,0.5106,30,128
1e-06,adam,NeuCMFw0,0.1,500,4.1236,4.2293,0.5023,30,128
1e-06,adam,NeuCMFw0,0.1,1000,4.1221,4.2279,0.4926,30,128
1e-06,adam,NeuCMFw0,0.001,500,4.1131,4.2191,0.5099,30,512
1e-06,adam,NeuCMFw0,0.001,1000,4.1312,4.2368,0.4631,30,512
1e-06,adam,NeuCMFw0,0.1,500,4.1211,4.2269,0.4941,30,512
1e-06,adam,NeuCMFw0,0.1,1000,4.1308,4.2363,0.4692,30,512
1e-06,adam,NeuCMF0w,0.001,500,4.1123,4.2184,0.4827,30,32
1e-06,adam,NeuCMF0w,0.001,1000,4.1149,4.2209,0.4962,30,32
1e-06,adam,NeuCMF0w,0.1,500,4.1136,4.2196,0.5061,30,32
1e-06,adam,NeuCMF0w,0.1,1000,4.1151,4.221,0.5097,30,32
1e-06,adam,NeuCMF0w,0.001,500,4.1265,4.2322,0.4927,30,128
1e-06,adam,NeuCMF0w,0.001,1000,4.1353,4.2408,0.4991,30,128
1e-06,adam,NeuCMF0w,0.1,500,4.108,4.2142,0.5093,30,128
1e-06,adam,NeuCMF0w,0.1,1000,4.1118,4.2179,0.4938,30,128
1e-06,adam,NeuCMF0w,0.001,500,4.1066,4.2128,0.4845,30,512
1e-06,adam,NeuCMF0w,0.001,1000,4.1075,4.2136,0.4984,30,512
1e-06,adam,NeuCMF0w,0.1,500,4.114,4.22,0.4767,30,512
1e-06,adam,NeuCMF0w,0.1,1000,4.1293,4.2349,0.508,30,512
1e-06,RMSprop,NeuCMFii,0.001,500,4.1109,4.217,0.4406,30,32
1e-06,RMSprop,NeuCMFii,0.001,1000,4.1135,4.2195,0.4593,30,32
1e-06,RMSprop,NeuCMFii,0.1,500,4.1125,4.2185,0.4411,30,32
1e-06,RMSprop,NeuCMFii,0.1,1000,4.1142,4.2202,0.4573,30,32
1e-06,RMSprop,NeuCMFii,0.001,500,4.1131,4.2191,0.4555,30,128
1e-06,RMSprop,NeuCMFii,0.001,1000,4.0982,4.2046,0.5046,30,128
1e-06,RMSprop,NeuCMFii,0.1,500,4.0985,4.2049,0.4631,30,128
1e-06,RMSprop,NeuCMFii,0.1,1000,4.111,4.2171,0.4895,30,128
1e-06,RMSprop,NeuCMFii,0.001,500,4.1121,4.2181,0.5025,30,512
1e-06,RMSprop,NeuCMFii,0.001,1000,4.1101,4.2162,0.5435,30,512
1e-06,RMSprop,NeuCMFii,0.1,500,4.1002,4.2066,0.5154,30,512
1e-06,RMSprop,NeuCMFii,0.1,1000,4.1154,4.2214,0.5064,30,512
1e-06,RMSprop,NeuCMFww,0.001,500,4.1175,4.2234,0.4916,30,32
1e-06,RMSprop,NeuCMFww,0.001,1000,4.1034,4.2097,0.5209,30,32
1e-06,RMSprop,NeuCMFww,0.1,500,4.1187,4.2246,0.5263,30,32
1e-06,RMSprop,NeuCMFww,0.1,1000,4.1195,4.2254,0.5073,30,32
1e-06,RMSprop,NeuCMFww,0.001,500,4.1323,4.2378,0.5019,30,128
1e-06,RMSprop,NeuCMFww,0.001,1000,4.1159,4.2219,0.4851,30,128
1e-06,RMSprop,NeuCMFww,0.1,500,4.1261,4.2317,0.5023,30,128
1e-06,RMSprop,NeuCMFww,0.1,1000,4.1228,4.2286,0.4971,30,128
1e-06,RMSprop,NeuCMFww,0.001,500,4.108,4.2141,0.5106,30,512
1e-06,RMSprop,NeuCMFww,0.001,1000,4.1167,4.2227,0.5322,30,512
1e-06,RMSprop,NeuCMFww,0.1,500,4.0929,4.1994,0.5056,30,512
1e-06,RMSprop,NeuCMFww,0.1,1000,4.1196,4.2254,0.482,30,512
1e-06,RMSprop,NeuCMFi0,0.001,500,4.1244,4.2302,0.5226,30,32
1e-06,RMSprop,NeuCMFi0,0.001,1000,4.1251,4.2308,0.5226,30,32
1e-06,RMSprop,NeuCMFi0,0.1,500,4.1248,4.2305,0.4689,30,32
1e-06,RMSprop,NeuCMFi0,0.1,1000,4.1376,4.243,0.4871,30,32
1e-06,RMSprop,NeuCMFi0,0.001,500,4.1216,4.2273,0.4909,30,128
1e-06,RMSprop,NeuCMFi0,0.001,1000,4.1317,4.2372,0.5348,30,128
1e-06,RMSprop,NeuCMFi0,0.1,500,4.1209,4.2267,0.5287,30,128
1e-06,RMSprop,NeuCMFi0,0.1,1000,4.1171,4.223,0.4858,30,128
1e-06,RMSprop,NeuCMFi0,0.001,500,4.1101,4.2162,0.4936,30,512
1e-06,RMSprop,NeuCMFi0,0.001,1000,4.1124,4.2184,0.4924,30,512
1e-06,RMSprop,NeuCMFi0,0.1,500,4.1325,4.2381,0.4698,30,512
1e-06,RMSprop,NeuCMFi0,0.1,1000,4.1216,4.2275,0.4946,30,512
1e-06,RMSprop,NeuCMF0i,0.001,500,4.1211,4.2269,0.462,30,32
1e-06,RMSprop,NeuCMF0i,0.001,1000,4.121,4.2268,0.5452,30,32
1e-06,RMSprop,NeuCMF0i,0.1,500,4.1187,4.2245,0.5344,30,32
1e-06,RMSprop,NeuCMF0i,0.1,1000,4.1214,4.2272,0.5318,30,32
1e-06,RMSprop,NeuCMF0i,0.001,500,4.0915,4.1981,0.4832,30,128
1e-06,RMSprop,NeuCMF0i,0.001,1000,4.0804,4.1872,0.4932,30,128
1e-06,RMSprop,NeuCMF0i,0.1,500,4.1016,4.2079,0.4702,30,128
1e-06,RMSprop,NeuCMF0i,0.1,1000,4.0846,4.1913,0.4907,30,128
1e-06,RMSprop,NeuCMF0i,0.001,500,4.1201,4.2259,0.5085,30,512
1e-06,RMSprop,NeuCMF0i,0.001,1000,4.0993,4.2056,0.4492,30,512
1e-06,RMSprop,NeuCMF0i,0.1,500,4.1175,4.2234,0.4983,30,512
1e-06,RMSprop,NeuCMF0i,0.1,1000,4.113,4.219,0.4753,30,512
1e-06,RMSprop,NeuCMFw0,0.001,500,4.1341,4.2396,0.5406,30,32
1e-06,RMSprop,NeuCMFw0,0.001,1000,4.1344,4.2399,0.5402,30,32
1e-06,RMSprop,NeuCMFw0,0.1,500,4.1342,4.2397,0.5131,30,32
1e-06,RMSprop,NeuCMFw0,0.1,1000,4.1345,4.2399,0.5034,30,32
1e-06,RMSprop,NeuCMFw0,0.001,500,4.1149,4.2209,0.531,30,128
1e-06,RMSprop,NeuCMFw0,0.001,1000,4.1104,4.2165,0.5121,30,128
1e-06,RMSprop,NeuCMFw0,0.1,500,4.1186,4.2244,0.5305,30,128
1e-06,RMSprop,NeuCMFw0,0.1,1000,4.1266,4.2322,0.4945,30,128
1e-06,RMSprop,NeuCMFw0,0.001,500,4.1284,4.234,0.5019,30,512
1e-06,RMSprop,NeuCMFw0,0.001,1000,4.1327,4.2382,0.4848,30,512
1e-06,RMSprop,NeuCMFw0,0.1,500,4.1286,4.2342,0.4776,30,512
1e-06,RMSprop,NeuCMFw0,0.1,1000,4.1202,4.2261,0.472,30,512
1e-06,RMSprop,NeuCMF0w,0.001,500,4.1128,4.2188,0.5022,30,32
1e-06,RMSprop,NeuCMF0w,0.001,1000,4.1143,4.2203,0.4947,30,32
1e-06,RMSprop,NeuCMF0w,0.1,500,4.1123,4.2184,0.4889,30,32
1e-06,RMSprop,NeuCMF0w,0.1,1000,4.1145,4.2205,0.4981,30,32
1e-06,RMSprop,NeuCMF0w,0.001,500,4.1007,4.207,0.478,30,128
1e-06,RMSprop,NeuCMF0w,0.001,1000,4.1176,4.2235,0.5062,30,128
1e-06,RMSprop,NeuCMF0w,0.1,500,4.119,4.2249,0.4952,30,128
1e-06,RMSprop,NeuCMF0w,0.1,1000,4.1084,4.2146,0.5086,30,128
1e-06,RMSprop,NeuCMF0w,0.001,500,4.1224,4.2282,0.525,30,512
1e-06,RMSprop,NeuCMF0w,0.001,1000,4.1387,4.244,0.5088,30,512
1e-06,RMSprop,NeuCMF0w,0.1,500,4.1292,4.2348,0.4838,30,512
1e-06,RMSprop,NeuCMF0w,0.1,1000,4.1385,4.2439,0.5182,30,512
1e-05,adam,NeuCMFii,0.001,500,4.083,4.1897,0.4461,10,32
1e-05,adam,NeuCMFii,0.001,1000,4.1052,4.2114,0.4462,10,32
1e-05,adam,NeuCMFii,0.1,500,4.0972,4.2036,0.4548,10,32
1e-05,adam,NeuCMFii,0.1,1000,4.1099,4.216,0.448,10,32
1e-05,adam,NeuCMFii,0.001,500,4.0803,4.1872,0.482,10,128
1e-05,adam,NeuCMFii,0.001,1000,4.0996,4.206,0.4851,10,128
1e-05,adam,NeuCMFii,0.1,500,4.1061,4.2123,0.479,10,128
1e-05,adam,NeuCMFii,0.1,1000,4.0996,4.2059,0.493,10,128
1e-05,adam,NeuCMFii,0.001,500,4.1019,4.2082,0.4779,10,512
1e-05,adam,NeuCMFii,0.001,1000,4.0956,4.2021,0.4822,10,512
1e-05,adam,NeuCMFii,0.1,500,4.0728,4.1798,0.4937,10,512
1e-05,adam,NeuCMFii,0.1,1000,4.0917,4.1983,0.5094,10,512
1e-05,adam,NeuCMFww,0.001,500,4.1128,4.2188,0.4852,10,32
1e-05,adam,NeuCMFww,0.001,1000,4.1175,4.2233,0.5188,10,32
1e-05,adam,NeuCMFww,0.1,500,4.1152,4.2212,0.5246,10,32
1e-05,adam,NeuCMFww,0.1,1000,4.1178,4.2237,0.517,10,32
1e-05,adam,NeuCMFww,0.001,500,4.1231,4.2289,0.4865,10,128
1e-05,adam,NeuCMFww,0.001,1000,4.113,4.219,0.5158,10,128
1e-05,adam,NeuCMFww,0.1,500,4.1223,4.2281,0.4912,10,128
1e-05,adam,NeuCMFww,0.1,1000,4.1223,4.2281,0.5155,10,128
1e-05,adam,NeuCMFww,0.001,500,4.0907,4.1973,0.49,10,512
1e-05,adam,NeuCMFww,0.001,1000,4.1297,4.2353,0.5114,10,512
1e-05,adam,NeuCMFww,0.1,500,4.1118,4.2178,0.4806,10,512
1e-05,adam,NeuCMFww,0.1,1000,4.1153,4.2212,0.4788,10,512
1e-05,adam,NeuCMFi0,0.001,500,4.1159,4.2218,0.5192,10,32
1e-05,adam,NeuCMFi0,0.001,1000,4.1229,4.2287,0.493,10,32
1e-05,adam,NeuCMFi0,0.1,500,4.1349,4.2403,0.4905,10,32
1e-05,adam,NeuCMFi0,0.1,1000,4.124,4.2297,0.4739,10,32
1e-05,adam,NeuCMFi0,0.001,500,4.1152,4.2212,0.5028,10,128
1e-05,adam,NeuCMFi0,0.001,1000,4.1313,4.2369,0.5004,10,128
1e-05,adam,NeuCMFi0,0.1,500,4.1169,4.2228,0.5272,10,128
1e-05,adam,NeuCMFi0,0.1,1000,4.1199,4.2257,0.5219,10,128
1e-05,adam,NeuCMFi0,0.001,500,4.1168,4.2228,0.4754,10,512
1e-05,adam,NeuCMFi0,0.001,1000,4.1059,4.2121,0.4867,10,512
1e-05,adam,NeuCMFi0,0.1,500,4.1237,4.2294,0.4568,10,512
1e-05,adam,NeuCMFi0,0.1,1000,4.1285,4.2341,0.4956,10,512
1e-05,adam,NeuCMF0i,0.001,500,4.0884,4.195,0.4757,10,32
1e-05,adam,NeuCMF0i,0.001,1000,4.1118,4.2179,0.4917,10,32
1e-05,adam,NeuCMF0i,0.1,500,4.0864,4.193,0.5069,10,32
1e-05,adam,NeuCMF0i,0.1,1000,4.1152,4.2211,0.5097,10,32
1e-05,adam,NeuCMF0i,0.001,500,4.0701,4.1772,0.5053,10,128
1e-05,adam,NeuCMF0i,0.001,1000,4.0788,4.1857,0.522,10,128
1e-05,adam,NeuCMF0i,0.1,500,4.065,4.1722,0.4733,10,128
1e-05,adam,NeuCMF0i,0.1,1000,4.0807,4.1875,0.4468,10,128
1e-05,adam,NeuCMF0i,0.001,500,4.0957,4.2021,0.4817,10,512
1e-05,adam,NeuCMF0i,0.001,1000,4.0984,4.2048,0.5637,10,512
1e-05,adam,NeuCMF0i,0.1,500,4.105,4.2112,0.5343,10,512
1e-05,adam,NeuCMF0i,0.1,1000,4.1078,4.2139,0.4464,10,512
1e-05,adam,NeuCMFw0,0.001,500,4.1284,4.2341,0.5505,10,32
1e-05,adam,NeuCMFw0,0.001,1000,4.1338,4.2393,0.5027,10,32
1e-05,adam,NeuCMFw0,0.1,500,4.1329,4.2385,0.514,10,32
1e-05,adam,NeuCMFw0,0.1,1000,4.1339,4.2394,0.5058,10,32
1e-05,adam,NeuCMFw0,0.001,500,4.1055,4.2117,0.489,10,128
1e-05,adam,NeuCMFw0,0.001,1000,4.1191,4.225,0.5302,10,128
1e-05,adam,NeuCMFw0,0.1,500,4.1151,4.2211,0.4851,10,128
1e-05,adam,NeuCMFw0,0.1,1000,4.1187,4.2246,0.5172,10,128
1e-05,adam,NeuCMFw0,0.001,500,4.1068,4.213,0.5421,10,512
1e-05,adam,NeuCMFw0,0.001,1000,4.1098,4.2159,0.4982,10,512
1e-05,adam,NeuCMFw0,0.1,500,4.1038,4.21,0.5098,10,512
1e-05,adam,NeuCMFw0,0.1,1000,4.1384,4.2438,0.5618,10,512
1e-05,adam,NeuCMF0w,0.001,500,4.1058,4.2121,0.4813,10,32
1e-05,adam,NeuCMF0w,0.001,1000,4.111,4.2171,0.4911,10,32
1e-05,adam,NeuCMF0w,0.1,500,4.1068,4.213,0.5047,10,32
1e-05,adam,NeuCMF0w,0.1,1000,4.1115,4.2175,0.4923,10,32
1e-05,adam,NeuCMF0w,0.001,500,4.1138,4.2198,0.4938,10,128
1e-05,adam,NeuCMF0w,0.001,1000,4.1319,4.2374,0.518,10,128
1e-05,adam,NeuCMF0w,0.1,500,4.1159,4.2219,0.4975,10,128
1e-05,adam,NeuCMF0w,0.1,1000,4.1257,4.2314,0.4728,10,128
1e-05,adam,NeuCMF0w,0.001,500,4.1025,4.2088,0.4946,10,512
1e-05,adam,NeuCMF0w,0.001,1000,4.1386,4.244,0.5197,10,512
1e-05,adam,NeuCMF0w,0.1,500,4.1034,4.2097,0.5008,10,512
1e-05,adam,NeuCMF0w,0.1,1000,4.1182,4.224,0.5417,10,512
1e-05,RMSprop,NeuCMFii,0.001,500,4.0769,4.1838,0.4671,10,32
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0845,4.1912,0.4497,10,32
1e-05,RMSprop,NeuCMFii,0.1,500,4.0802,4.1871,0.4452,10,32
1e-05,RMSprop,NeuCMFii,0.1,1000,4.105,4.2112,0.4633,10,32
1e-05,RMSprop,NeuCMFii,0.001,500,4.0476,4.1553,0.4637,10,128
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0693,4.1765,0.497,10,128
1e-05,RMSprop,NeuCMFii,0.1,500,4.0563,4.1638,0.4766,10,128
1e-05,RMSprop,NeuCMFii,0.1,1000,4.0904,4.197,0.4727,10,128
1e-05,RMSprop,NeuCMFii,0.001,500,4.0512,4.1588,0.5043,10,512
1e-05,RMSprop,NeuCMFii,0.001,1000,4.0935,4.1999,0.4837,10,512
1e-05,RMSprop,NeuCMFii,0.1,500,4.0533,4.1608,0.4507,10,512
1e-05,RMSprop,NeuCMFii,0.1,1000,4.1126,4.2186,0.4942,10,512
1e-05,RMSprop,NeuCMFww,0.001,500,4.0924,4.1989,0.4805,10,32
1e-05,RMSprop,NeuCMFww,0.001,1000,4.0955,4.2019,0.4842,10,32
1e-05,RMSprop,NeuCMFww,0.1,500,4.1108,4.2169,0.5163,10,32
1e-05,RMSprop,NeuCMFww,0.1,1000,4.1153,4.2212,0.5248,10,32
1e-05,RMSprop,NeuCMFww,0.001,500,4.1124,4.2184,0.479,10,128
1e-05,RMSprop,NeuCMFww,0.001,1000,4.1346,4.2401,0.5017,10,128
1e-05,RMSprop,NeuCMFww,0.1,500,4.0942,4.2006,0.5291,10,128
1e-05,RMSprop,NeuCMFww,0.1,1000,4.1236,4.2294,0.5183,10,128
1e-05,RMSprop,NeuCMFww,0.001,500,4.1267,4.2324,0.4928,10,512
1e-05,RMSprop,NeuCMFww,0.001,1000,4.1159,4.2219,0.4873,10,512
1e-05,RMSprop,NeuCMFww,0.1,500,4.1048,4.211,0.5009,10,512
1e-05,RMSprop,NeuCMFww,0.1,1000,4.1231,4.2289,0.5011,10,512
1e-05,RMSprop,NeuCMFi0,0.001,500,4.126,4.2317,0.5039,10,32
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.131,4.2366,0.469,10,32
1e-05,RMSprop,NeuCMFi0,0.1,500,4.1154,4.2214,0.4672,10,32
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.1211,4.2269,0.522,10,32
1e-05,RMSprop,NeuCMFi0,0.001,500,4.0848,4.1915,0.5127,10,128
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.1133,4.2193,0.4924,10,128
1e-05,RMSprop,NeuCMFi0,0.1,500,4.1185,4.2243,0.479,10,128
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.1231,4.2288,0.5076,10,128
1e-05,RMSprop,NeuCMFi0,0.001,500,4.1079,4.214,0.5028,10,512
1e-05,RMSprop,NeuCMFi0,0.001,1000,4.1149,4.2209,0.4777,10,512
1e-05,RMSprop,NeuCMFi0,0.1,500,4.1154,4.2214,0.4866,10,512
1e-05,RMSprop,NeuCMFi0,0.1,1000,4.1048,4.211,0.487,10,512
1e-05,RMSprop,NeuCMF0i,0.001,500,4.0481,4.1558,0.4836,10,32
1e-05,RMSprop,NeuCMF0i,0.001,1000,4.0902,4.1968,0.4881,10,32
1e-05,RMSprop,NeuCMF0i,0.1,500,4.0935,4.2,0.4933,10,32
1e-05,RMSprop,NeuCMF0i,0.1,1000,4.105,4.2113,0.4985,10,32
1e-05,RMSprop,NeuCMF0i,0.001,500,4.0127,4.1213,0.4883,10,128
1e-05,RMSprop,NeuCMF0i,0.001,1000,4.0249,4.1331,0.494,10,128
1e-05,RMSprop,NeuCMF0i,0.1,500,4.0348,4.1428,0.4832,10,128
1e-05,RMSprop,NeuCMF0i,0.1,1000,4.0947,4.2012,0.4963,10,128
1e-05,RMSprop,NeuCMF0i,0.001,500,4.0664,4.1736,0.4856,10,512
1e-05,RMSprop,NeuCMF0i,0.001,1000,4.0781,4.185,0.4834,10,512
1e-05,RMSprop,NeuCMF0i,0.1,500,4.0688,4.176,0.4496,10,512
1e-05,RMSprop,NeuCMF0i,0.1,1000,4.1126,4.2187,0.51,10,512
1e-05,RMSprop,NeuCMFw0,0.001,500,4.1285,4.2341,0.5428,10,32
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1311,4.2367,0.5079,10,32
1e-05,RMSprop,NeuCMFw0,0.1,500,4.1279,4.2335,0.499,10,32
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.133,4.2385,0.515,10,32
1e-05,RMSprop,NeuCMFw0,0.001,500,4.098,4.2044,0.5015,10,128
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1141,4.2201,0.5093,10,128
1e-05,RMSprop,NeuCMFw0,0.1,500,4.1147,4.2207,0.4994,10,128
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.1173,4.2232,0.4992,10,128
1e-05,RMSprop,NeuCMFw0,0.001,500,4.1123,4.2184,0.4999,10,512
1e-05,RMSprop,NeuCMFw0,0.001,1000,4.1217,4.2275,0.5099,10,512
1e-05,RMSprop,NeuCMFw0,0.1,500,4.1002,4.2066,0.4938,10,512
1e-05,RMSprop,NeuCMFw0,0.1,1000,4.1156,4.2215,0.4677,10,512
1e-05,RMSprop,NeuCMF0w,0.001,500,4.1002,4.2065,0.4913,10,32
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.106,4.2122,0.4871,10,32
1e-05,RMSprop,NeuCMF0w,0.1,500,4.1018,4.2081,0.4986,10,32
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.1069,4.2131,0.5041,10,32
1e-05,RMSprop,NeuCMF0w,0.001,500,4.1158,4.2218,0.4562,10,128
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.1228,4.2286,0.4549,10,128
1e-05,RMSprop,NeuCMF0w,0.1,500,4.1018,4.2081,0.4867,10,128
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.1045,4.2108,0.4908,10,128
1e-05,RMSprop,NeuCMF0w,0.001,500,4.1208,4.2266,0.4944,10,512
1e-05,RMSprop,NeuCMF0w,0.001,1000,4.1372,4.2426,0.4984,10,512
1e-05,RMSprop,NeuCMF0w,0.1,500,4.1164,4.2223,0.498,10,512
1e-05,RMSprop,NeuCMF0w,0.1,1000,4.0887,4.1953,0.5072,10,512
1e-05,adam,NeuCMFii,0.001,500,3.9885,4.0978,0.4664,20,32
1e-05,adam,NeuCMFii,0.001,1000,4.0794,4.1863,0.4545,20,32
1e-05,adam,NeuCMFii,0.1,500,4.0817,4.1885,0.4594,20,32
1e-05,adam,NeuCMFii,0.1,1000,4.0992,4.2056,0.4425,20,32
1e-05,adam,NeuCMFii,0.001,500,4.0017,4.1107,0.499,20,128
1e-05,adam,NeuCMFii,0.001,1000,4.0767,4.1837,0.4469,20,128
1e-05,adam,NeuCMFii,0.1,500,4.0565,4.1641,0.4482,20,128
1e-05,adam,NeuCMFii,0.1,1000,4.074,4.181,0.4877,20,128
1e-05,adam,NeuCMFii,0.001,500,3.9872,4.0965,0.4936,20,512
1e-05,adam,NeuCMFii,0.001,1000,4.0817,4.1885,0.4995,20,512
1e-05,adam,NeuCMFii,0.1,500,4.0771,4.184,0.458,20,512
1e-05,adam,NeuCMFii,0.1,1000,4.0744,4.1814,0.4429,20,512
1e-05,adam,NeuCMFww,0.001,500,4.1027,4.2089,0.5071,20,32
1e-05,adam,NeuCMFww,0.001,1000,4.1124,4.2184,0.4903,20,32
1e-05,adam,NeuCMFww,0.1,500,4.1062,4.2124,0.4996,20,32
1e-05,adam,NeuCMFww,0.1,1000,4.115,4.221,0.5231,20,32
1e-05,adam,NeuCMFww,0.001,500,4.1048,4.211,0.4823,20,128
1e-05,adam,NeuCMFww,0.001,1000,4.1108,4.2169,0.4771,20,128
1e-05,adam,NeuCMFww,0.1,500,4.1196,4.2255,0.4751,20,128
1e-05,adam,NeuCMFww,0.1,1000,4.132,4.2375,0.513,20,128
1e-05,adam,NeuCMFww,0.001,500,4.075,4.1819,0.4826,20,512
1e-05,adam,NeuCMFww,0.001,1000,4.1149,4.2209,0.4871,20,512
1e-05,adam,NeuCMFww,0.1,500,4.1088,4.2149,0.5478,20,512
1e-05,adam,NeuCMFww,0.1,1000,4.0914,4.1979,0.4978,20,512
1e-05,adam,NeuCMFi0,0.001,500,4.0966,4.2031,0.4729,20,32
1e-05,adam,NeuCMFi0,0.001,1000,4.1294,4.2351,0.482,20,32
1e-05,adam,NeuCMFi0,0.1,500,4.1242,4.23,0.4797,20,32
1e-05,adam,NeuCMFi0,0.1,1000,4.1204,4.2262,0.4949,20,32
1e-05,adam,NeuCMFi0,0.001,500,4.1059,4.2121,0.482,20,128
1e-05,adam,NeuCMFi0,0.001,1000,4.112,4.218,0.512,20,128
1e-05,adam,NeuCMFi0,0.1,500,4.1246,4.2303,0.5114,20,128
1e-05,adam,NeuCMFi0,0.1,1000,4.1223,4.2281,0.5068,20,128
1e-05,adam,NeuCMFi0,0.001,500,4.0942,4.2007,0.496,20,512
1e-05,adam,NeuCMFi0,0.001,1000,4.11,4.2161,0.4919,20,512
1e-05,adam,NeuCMFi0,0.1,500,4.1295,4.2351,0.5072,20,512
1e-05,adam,NeuCMFi0,0.1,1000,4.1383,4.2437,0.5141,20,512
1e-05,adam,NeuCMF0i,0.001,500,3.9645,4.0745,0.4473,20,32
1e-05,adam,NeuCMF0i,0.001,1000,4.0774,4.1843,0.4582,20,32
1e-05,adam,NeuCMF0i,0.1,500,4.1073,4.2135,0.4846,20,32
1e-05,adam,NeuCMF0i,0.1,1000,4.1025,4.2088,0.5267,20,32
1e-05,adam,NeuCMF0i,0.001,500,3.9785,4.0883,0.4926,20,128
1e-05,adam,NeuCMF0i,0.001,1000,4.012,4.1206,0.4788,20,128
1e-05,adam,NeuCMF0i,0.1,500,4.0186,4.127,0.4948,20,128
1e-05,adam,NeuCMF0i,0.1,1000,4.0415,4.1493,0.4775,20,128
1e-05,adam,NeuCMF0i,0.001,500,3.973,4.083,0.453,20,512
1e-05,adam,NeuCMF0i,0.001,1000,4.0648,4.1721,0.4642,20,512
1e-05,adam,NeuCMF0i,0.1,500,4.0287,4.137,0.4852,20,512
1e-05,adam,NeuCMF0i,0.1,1000,4.1128,4.2188,0.5092,20,512
1e-05,adam,NeuCMFw0,0.001,500,4.1251,4.2309,0.5437,20,32
1e-05,adam,NeuCMFw0,0.001,1000,4.1307,4.2363,0.5071,20,32
1e-05,adam,NeuCMFw0,0.1,500,4.1282,4.2338,0.513,20,32
1e-05,adam,NeuCMFw0,0.1,1000,4.1329,4.2384,0.5174,20,32
1e-05,adam,NeuCMFw0,0.001,500,4.1269,4.2325,0.4996,20,128
1e-05,adam,NeuCMFw0,0.001,1000,4.1127,4.2187,0.5278,20,128
1e-05,adam,NeuCMFw0,0.1,500,4.0986,4.205,0.4967,20,128
1e-05,adam,NeuCMFw0,0.1,1000,4.1115,4.2175,0.514,20,128
1e-05,adam,NeuCMFw0,0.001,500,4.1293,4.2349,0.528,20,512
1e-05,adam,NeuCMFw0,0.001,1000,4.1383,4.2437,0.5017,20,512
1e-05,adam,NeuCMFw0,0.1,500,4.1213,4.2271,0.5089,20,512
1e-05,adam,NeuCMFw0,0.1,1000,4.1257,4.2314,0.5201,20,512
1e-05,adam,NeuCMF0w,0.001,500,4.094,4.2005,0.5006,20,32
1e-05,adam,NeuCMF0w,0.001,1000,4.1065,4.2127,0.4902,20,32
1e-05,adam,NeuCMF0w,0.1,500,4.0919,4.1984,0.5022,20,32
1e-05,adam,NeuCMF0w,0.1,1000,4.1064,4.2126,0.4915,20,32
1e-05,adam,NeuCMF0w,0.001,500,4.075,4.1819,0.476,20,128
1e-05,adam,NeuCMF0w,0.001,1000,4.0763,4.1833,0.4926,20,128
1e-05,adam,NeuCMF0w,0.1,500,4.1184,4.2243,0.4942,20,128
1e-05,adam,NeuCMF0w,0.1,1000,4.0865,4.1932,0.4719,20,128
1e-05,adam,NeuCMF0w,0.001,500,4.097,4.2034,0.4675,20,512
